Query de Busqueda;ID;Titulo del producto;Precio;Cantidad disponible;Condicion;Link al item;Estado;Garantia;Direccion vendedor
notebook hp;MLA1300054445;Notebook Hp 245 G8 Plateado Ceniza Oscuro 14 , Amd Ryzen 5 3500u  8gb De Ram 1tb Hdd, Amd Radeon Rx Vega 8 (ryzen 2000/3000) 1366x768px Windows 10 Home;240789;5000;new;https://articulo.mercadolibre.com.ar/MLA-1300054445-notebook-hp-245-g8-plateado-ceniza-oscuro-14-amd-ryzen-5-3500u-8gb-de-ram-1tb-hdd-amd-radeon-rx-vega-8-ryzen-20003000-1366x768px-windows-10-home-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA913556431;Notebook Hp Stream 14-cb171wm Azul 14 , Intel Celeron N4000  4gb De Ram 64gb Ssd, Intel Hd Graphics 600 1366x768px Windows 10 Home;98226;1;new;https://articulo.mercadolibre.com.ar/MLA-913556431-notebook-hp-stream-14-cb171wm-azul-14-intel-celeron-n4000-4gb-de-ram-64gb-ssd-intel-hd-graphics-600-1366x768px-windows-10-home-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1142364542;Notebook Hp Elitebook 840 G3 I5 8gb 256 Ssd Home Office;99999;1;new;https://articulo.mercadolibre.com.ar/MLA-1142364542-notebook-hp-elitebook-840-g3-i5-8gb-256-ssd-home-office-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1307040116;Notebook Hp Victus 15.6 I7 12650h 16gb 512gb Ssd Rtx 3050ti Mica Silver;429599;1;new;https://articulo.mercadolibre.com.ar/MLA-1307040116-notebook-hp-victus-156-i7-12650h-16gb-512gb-ssd-rtx-3050ti-mica-silver-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1130022904;Notebook Hp 14-dq2024la Plateada Natural 14 , Intel Core I3 1115g4  8gb De Ram 256gb Ssd, Intel Uhd Graphics Xe G4 48eus 1366x768px Windows 10 Home;193799;1;new;https://articulo.mercadolibre.com.ar/MLA-1130022904-notebook-hp-14-dq2024la-plateada-natural-14-intel-core-i3-1115g4-8gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-1366x768px-windows-10-home-_JM;active;Garantía de fábrica: 6 meses;
notebook hp;MLA930096672;Notebook Hp 15-dy2056ms Plata Natural Táctil 15.6 , Intel Core I5 1135g7  12gb De Ram 256gb Ssd, Intel Iris Xe Graphics G7 80eus 1920x1080px Windows 10 Home;249999;1;new;https://articulo.mercadolibre.com.ar/MLA-930096672-notebook-hp-15-dy2056ms-plata-natural-tactil-156-intel-core-i5-1135g7-12gb-de-ram-256gb-ssd-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-10-home-_JM;active;Garantía de fábrica: 6 meses;
notebook hp;MLA1116611992;Notebook Hp Pavilion 13-bb0003la Plata Natural 13.3 , Intel Core I5 1135g7  8gb De Ram 256gb Ssd 16gb Optane, Intel Iris Xe Graphics G7 80eus 1920x1080px Windows 10 Home;299999;1;new;https://articulo.mercadolibre.com.ar/MLA-1116611992-notebook-hp-pavilion-13-bb0003la-plata-natural-133-intel-core-i5-1135g7-8gb-de-ram-256gb-ssd-16gb-optane-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-10-home-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1311363836;Notebook Hp 15-ef2127wm Silver 15.6 , Amd Ryzen 5 5500u  8gb De Ram 256gb Ssd, Amd Radeon Rx Vega 7 1920x1080px Windows 10 Home;355709.71;1;new;https://articulo.mercadolibre.com.ar/MLA-1311363836-notebook-hp-15-ef2127wm-silver-156-amd-ryzen-5-5500u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-7-1920x1080px-windows-10-home-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA925122169;Notebook Hp 15-da2030la I3-10110u 256gb 4gb 15hd;164614.86;1;new;https://articulo.mercadolibre.com.ar/MLA-925122169-notebook-hp-15-da2030la-i3-10110u-256gb-4gb-15hd-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1184381149;Notebook Hp 14-cf2535la Plateada Natural 14 , Intel Core I5 10210u  8gb De Ram 256gb Ssd, Intel Uhd Graphics 620 1366x768px Windows 11 Home;195979;1;new;https://articulo.mercadolibre.com.ar/MLA-1184381149-notebook-hp-14-cf2535la-plateada-natural-14-intel-core-i5-10210u-8gb-de-ram-256gb-ssd-intel-uhd-graphics-620-1366x768px-windows-11-home-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1122513329;Notebook Hp 15-dy1079ms Plateada Natural Táctil 15.6 , Intel Core I7 1065g7  12gb De Ram 256gb Ssd, Intel Iris Plus Graphics G7 60 Hz 1920x1080px Windows 10 Home;329999;1;new;https://articulo.mercadolibre.com.ar/MLA-1122513329-notebook-hp-15-dy1079ms-plateada-natural-tactil-156-intel-core-i7-1065g7-12gb-de-ram-256gb-ssd-intel-iris-plus-graphics-g7-60-hz-1920x1080px-windows-10-home-_JM;active;Garantía de fábrica: 6 meses;
notebook hp;MLA1133127640;Notebook Hp 14-dk1004la Plateada Natural 14 , Amd Ryzen 3 3250u  4gb De Ram 1tb Hdd, Amd Radeon Rx Vega 3 1366x768px Windows 10 Home;122499;1;new;https://articulo.mercadolibre.com.ar/MLA-1133127640-notebook-hp-14-dk1004la-plateada-natural-14-amd-ryzen-3-3250u-4gb-de-ram-1tb-hdd-amd-radeon-rx-vega-3-1366x768px-windows-10-home-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1133449620;Notebook Hp 240 G7 Gris 14 , Intel Core I5 8250u  4gb De Ram 1tb Hdd, Intel Uhd Graphics 620 1366x768px Freedos;119999;1;new;https://articulo.mercadolibre.com.ar/MLA-1133449620-notebook-hp-240-g7-gris-14-intel-core-i5-8250u-4gb-de-ram-1tb-hdd-intel-uhd-graphics-620-1366x768px-freedos-_JM;active;Garantía de fábrica: 1 años;
notebook hp;MLA1108355301;Notebook Hp 15-dy2061la Intel Core I3 1125g4 8gb 256gb Win10;172999;1;new;https://articulo.mercadolibre.com.ar/MLA-1108355301-notebook-hp-15-dy2061la-intel-core-i3-1125g4-8gb-256gb-win10-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1131355088;Notebook Hp 245 G8 Ryzen 5 20gb 1tb + Ssd 120gb 14 Mexx 2;312479;1;new;https://articulo.mercadolibre.com.ar/MLA-1131355088-notebook-hp-245-g8-ryzen-5-20gb-1tb-ssd-120gb-14-mexx-2-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA918060814;Notebook Hp 15-dy2054la Core I5 1135g7 8gb 256gb 16gb Win 10;232999;1;new;https://articulo.mercadolibre.com.ar/MLA-918060814-notebook-hp-15-dy2054la-core-i5-1135g7-8gb-256gb-16gb-win-10-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1131399848;Notebook Hp 245 G8 Ryzen 5 5500u 16gb 1 Tb 14 Mexx 2;289439;1;new;https://articulo.mercadolibre.com.ar/MLA-1131399848-notebook-hp-245-g8-ryzen-5-5500u-16gb-1-tb-14-mexx-2-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1131400169;Notebook Hp 245 G8 Ryzen 5 5500u 20gb 1tb 14 Mexx 2;305169;1;new;https://articulo.mercadolibre.com.ar/MLA-1131400169-notebook-hp-245-g8-ryzen-5-5500u-20gb-1tb-14-mexx-2-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1131360812;Notebook Hp 245 G8 Ryzen 5 8gb Ssd 120gb + 480 Gb 14  Mexx 2;280549;1;new;https://articulo.mercadolibre.com.ar/MLA-1131360812-notebook-hp-245-g8-ryzen-5-8gb-ssd-120gb-480-gb-14-mexx-2-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1131354719;Notebook Hp 245 G8 Ryzen 5 16gb Ssd 120gb + 480gb 14 Mexx 2;298469;1;new;https://articulo.mercadolibre.com.ar/MLA-1131354719-notebook-hp-245-g8-ryzen-5-16gb-ssd-120gb-480gb-14-mexx-2-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1131361034;Notebook Hp 245 G8 Ryzen 5 5500u 16gb Ssd 120gb 14 Mexx 2;296749;1;new;https://articulo.mercadolibre.com.ar/MLA-1131361034-notebook-hp-245-g8-ryzen-5-5500u-16gb-ssd-120gb-14-mexx-2-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1131406115;Notebook Hp 245 G8 Ryzen 5 8gb Ssd 120gb + 480 Gb 14  Mexx 1;215809;1;new;https://articulo.mercadolibre.com.ar/MLA-1131406115-notebook-hp-245-g8-ryzen-5-8gb-ssd-120gb-480-gb-14-mexx-1-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA933678202;Notebook Hp 240 G8 Intel Dual Core 8gb Ssd 480 Windows 10;127999;500;new;https://articulo.mercadolibre.com.ar/MLA-933678202-notebook-hp-240-g8-intel-dual-core-8gb-ssd-480-windows-10-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1131406248;Notebook Hp 245 G8 Ryzen 5 5500u 16gb 1 Tb 14 Mexx 1;222649;1;new;https://articulo.mercadolibre.com.ar/MLA-1131406248-notebook-hp-245-g8-ryzen-5-5500u-16gb-1-tb-14-mexx-1-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1191784215;Notebook Hp 15-ef1001wm 4gb Ram 128gb Ssd Amd Athlon Silver Amd Radeon Graphics Windows 10 15,6'' Fhd;246477.54;50;new;https://articulo.mercadolibre.com.ar/MLA-1191784215-notebook-hp-15-ef1001wm-4gb-ram-128gb-ssd-amd-athlon-silver-amd-radeon-graphics-windows-10-156-fhd-_JM;active;;
notebook hp;MLA1124857743;Notebook Hp 15-dw3005wm Plata 15.6 , Intel Core I5 1135g7  8gb De Ram 512gb Ssd, Intel Iris Xe Graphics G7 80eus 1920x1080px Windows 10 Home;255370;1;new;https://articulo.mercadolibre.com.ar/MLA-1124857743-notebook-hp-15-dw3005wm-plata-156-intel-core-i5-1135g7-8gb-de-ram-512gb-ssd-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-10-home-_JM;active;Sin garantía;
notebook hp;MLA1112421996;Notebook Hp Amd Ryzen 5 5500 8gb 256gb Ssd 15.6 Windows 10;189999;1;new;https://articulo.mercadolibre.com.ar/MLA-1112421996-notebook-hp-amd-ryzen-5-5500-8gb-256gb-ssd-156-windows-10-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1145117223;Notebook Hp 240 G8 Plateado Ceniza Oscuro 14 , Intel Celeron N4020  4gb De Ram 500gb Hdd, Intel Uhd Graphics 600 1366x768px Windows 10 Home;160999;1;new;https://articulo.mercadolibre.com.ar/MLA-1145117223-notebook-hp-240-g8-plateado-ceniza-oscuro-14-intel-celeron-n4020-4gb-de-ram-500gb-hdd-intel-uhd-graphics-600-1366x768px-windows-10-home-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1214655655;Notebook Hp 15-dy1091wm 8gb Ram 256gb Ssd Intel Core I3 Intel Uhd Graphics 15,6'' Hd Windows 10 Home;271059;1;new;https://articulo.mercadolibre.com.ar/MLA-1214655655-notebook-hp-15-dy1091wm-8gb-ram-256gb-ssd-intel-core-i3-intel-uhd-graphics-156-hd-windows-10-home-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1120454113;Notebook Hp Elitebook 840 G3 I5 6ta 256 Ssd 8gb Home Office ;122999;1;new;https://articulo.mercadolibre.com.ar/MLA-1120454113-notebook-hp-elitebook-840-g3-i5-6ta-256-ssd-8gb-home-office-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1291344611;Notebook Hp 15-dy2093dx Plata 15.6 , Intel Core I5 1135g7  8gb De Ram 256gb Ssd, Intel Iris Xe Graphics G7 80eus 1920x1080px Windows 10 Home;185000;1;new;https://articulo.mercadolibre.com.ar/MLA-1291344611-notebook-hp-15-dy2093dx-plata-156-intel-core-i5-1135g7-8gb-de-ram-256gb-ssd-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-10-home-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1309807709;Notebook Hp Probook 640 G2 ;80000;1;new;https://articulo.mercadolibre.com.ar/MLA-1309807709-notebook-hp-probook-640-g2-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1119159427;Notebook Hp 14-dq2029la Core I5 1135g7 8gb 256gb Ssd 14 W10;191999;1;new;https://articulo.mercadolibre.com.ar/MLA-1119159427-notebook-hp-14-dq2029la-core-i5-1135g7-8gb-256gb-ssd-14-w10-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1100450777;Notebook Hp Ryzen 7 3700u 8gb 256gb Ssd 15.6 Hd Bt Windows;289999;1;new;https://articulo.mercadolibre.com.ar/MLA-1100450777-notebook-hp-ryzen-7-3700u-8gb-256gb-ssd-156-hd-bt-windows-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA935251908;Hp 15 Fhd Ryzen 5 512 Ssd + 16gb / Notebook Amd Win 10 Cuota;395327.71;1;new;https://articulo.mercadolibre.com.ar/MLA-935251908-hp-15-fhd-ryzen-5-512-ssd-16gb-notebook-amd-win-10-cuota-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1116968926;Notebook Hp 15-dw0083wm Scarlet Red 15.6 , Intel Pentium Silver N5000  4gb De Ram 128gb Ssd, Intel Uhd Graphics 605 1366x768px Windows 10 Home;217596.35;100;new;https://articulo.mercadolibre.com.ar/MLA-1116968926-notebook-hp-15-dw0083wm-scarlet-red-156-intel-pentium-silver-n5000-4gb-de-ram-128gb-ssd-intel-uhd-graphics-605-1366x768px-windows-10-home-_JM;active;;
notebook hp;MLA1133464552;Notebook Hp 250 G8 Plateado Ceniza Oscuro 15.6 , Intel Core I7 1065g7  8gb De Ram 1tb Hdd, Intel Iris Plus Graphics G7 1366x768px Windows 10 Pro;299999;1;new;https://articulo.mercadolibre.com.ar/MLA-1133464552-notebook-hp-250-g8-plateado-ceniza-oscuro-156-intel-core-i7-1065g7-8gb-de-ram-1tb-hdd-intel-iris-plus-graphics-g7-1366x768px-windows-10-pro-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1107983887;Notebook Hp 15.6 Intel I5 11va 512gb Nvme Ssd 20gb Ram Win;289999;1;new;https://articulo.mercadolibre.com.ar/MLA-1107983887-notebook-hp-156-intel-i5-11va-512gb-nvme-ssd-20gb-ram-win-_JM;active;Garantía de fábrica: 2 meses;
notebook hp;MLA1112402627;Notebook Hp Amd Ryzen 5 5500 8gb 256gb Ssd 15.6 Windows 10 6;237999;1;new;https://articulo.mercadolibre.com.ar/MLA-1112402627-notebook-hp-amd-ryzen-5-5500-8gb-256gb-ssd-156-windows-10-6-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1131859673;Notebook Hp 245 G8 Ryzen 5 5500u 8gb 1tb 14  Mexx 1;208859;1;new;https://articulo.mercadolibre.com.ar/MLA-1131859673-notebook-hp-245-g8-ryzen-5-5500u-8gb-1tb-14-mexx-1-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA932953881;Notebook Hp Amd Ryzen 7 3700u 8gb 256gb Ssd 15.6 Hd Windows;364999;1;new;https://articulo.mercadolibre.com.ar/MLA-932953881-notebook-hp-amd-ryzen-7-3700u-8gb-256gb-ssd-156-hd-windows-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1122840877;Notebook Hp 15-ef2126 Ryzen 5 5500 8gb 256gb 15.6 Fhd Win11;214999;1;new;https://articulo.mercadolibre.com.ar/MLA-1122840877-notebook-hp-15-ef2126-ryzen-5-5500-8gb-256gb-156-fhd-win11-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA901445383;Hp 15 Core I5 8gb + 240 Ssd / Notebook Intel Win 10 Cuo;324188.43;2;new;https://articulo.mercadolibre.com.ar/MLA-901445383-hp-15-core-i5-8gb-240-ssd-notebook-intel-win-10-cuo-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1106701171;Notebook Hp Amd Ryzen 7 3700u 8gb 256gb Ssd 15.6 Hd Windows;289999;1;new;https://articulo.mercadolibre.com.ar/MLA-1106701171-notebook-hp-amd-ryzen-7-3700u-8gb-256gb-ssd-156-hd-windows-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA901446026;Hp 15 Core I5 20gb + Ssd + Hdd / Notebook Intel W10 Cuotas;;;;;under_review;;
notebook hp;MLA1119160204;Notebook Hp 14-cf2531la Intel Celeron N4020 4gb 128gb Ssd;105224;1;new;https://articulo.mercadolibre.com.ar/MLA-1119160204-notebook-hp-14-cf2531la-intel-celeron-n4020-4gb-128gb-ssd-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1122872438;Notebook Hp 15-ef2126 Ryzen 5 8gb 256gb 15.6 Fhd Windows 11;215000;1;new;https://articulo.mercadolibre.com.ar/MLA-1122872438-notebook-hp-15-ef2126-ryzen-5-8gb-256gb-156-fhd-windows-11-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA849479450;Notebook Hp 240 G7 Core I5 8250u 8gb Ssd 480gb 14 Win 10;255545.25;1;new;https://articulo.mercadolibre.com.ar/MLA-849479450-notebook-hp-240-g7-core-i5-8250u-8gb-ssd-480gb-14-win-10-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1109014403;Hp Touchscreen Hp 15.6  I3-10a Gen 4gb 256gb Ssd Plateado;169999;1;new;https://articulo.mercadolibre.com.ar/MLA-1109014403-hp-touchscreen-hp-156-i3-10a-gen-4gb-256gb-ssd-plateado-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1298455895;Notebook Hp 14-dk1016la Gris Pizarra 14 , Amd Athlon Silver 3050u  4gb De Ram 256gb Ssd, Amd Radeon Rx Vega 2 1366x768px Windows 10 Home;129990;1;new;https://articulo.mercadolibre.com.ar/MLA-1298455895-notebook-hp-14-dk1016la-gris-pizarra-14-amd-athlon-silver-3050u-4gb-de-ram-256gb-ssd-amd-radeon-rx-vega-2-1366x768px-windows-10-home-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1157021742;Notebook Hp Probook 645 G3 Amd A10 Core I5 6ta 240gb 8gb;92736;1;new;https://articulo.mercadolibre.com.ar/MLA-1157021742-notebook-hp-probook-645-g3-amd-a10-core-i5-6ta-240gb-8gb-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1117039590;Hp 14 Fhd Ryzen 3 128 Ssd + 4gb / Chromebook Amd Chrome Os;105817.85;1;new;https://articulo.mercadolibre.com.ar/MLA-1117039590-hp-14-fhd-ryzen-3-128-ssd-4gb-chromebook-amd-chrome-os-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1108355204;Hp 15 Intel I5 11va Gen 512 Ssd + 16gb / Notebook Win 10;244866.38;1;new;https://articulo.mercadolibre.com.ar/MLA-1108355204-hp-15-intel-i5-11va-gen-512-ssd-16gb-notebook-win-10-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA931253305;Notebook Hp 14´´ Hd 8gb Ram 256gb Ssd Intel Core I5 11th Gen;299999;1;new;https://articulo.mercadolibre.com.ar/MLA-931253305-notebook-hp-14-hd-8gb-ram-256gb-ssd-intel-core-i5-11th-gen-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA922465380;Notebook Hp Intel I7 11va 15.6 16gb Ram 256gb Ssd Windows;349999;1;new;https://articulo.mercadolibre.com.ar/MLA-922465380-notebook-hp-intel-i7-11va-156-16gb-ram-256gb-ssd-windows-_JM;active;Garantía de fábrica: 3 meses;
notebook hp;MLA1239392819;Hp Envy X360 15' 2-en-1 Ryzen 7  Ram 16gb Ssd 512gb Touch;350000;1;new;https://articulo.mercadolibre.com.ar/MLA-1239392819-hp-envy-x360-15-2-en-1-ryzen-7-ram-16gb-ssd-512gb-touch-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1309172252;Notebook Hp 14-dq2045cl 12gb Ram 512gb Ssd Intel Core I7-1165g7 Intel® Iris® Xe Graphics Windows 10 Home 14'' Full Hd ;299999;500;new;https://articulo.mercadolibre.com.ar/MLA-1309172252-notebook-hp-14-dq2045cl-12gb-ram-512gb-ssd-intel-core-i7-1165g7-intel-iris-xe-graphics-windows-10-home-14-full-hd-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1137185349;Notebook Hp Stream 14-ax112la Royal Blue 14 , Intel Celeron N4020  4gb De Ram 64gb Ssd, Intel Uhd Graphics 600 1366x768px Windows 10 Home;159799.06;1;new;https://articulo.mercadolibre.com.ar/MLA-1137185349-notebook-hp-stream-14-ax112la-royal-blue-14-intel-celeron-n4020-4gb-de-ram-64gb-ssd-intel-uhd-graphics-600-1366x768px-windows-10-home-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1102766637;Notebook Hp 17.3 Intel I5 11va 512gb Nvme M.2 Ssd 16gb W10 ;309999;1;new;https://articulo.mercadolibre.com.ar/MLA-1102766637-notebook-hp-173-intel-i5-11va-512gb-nvme-m2-ssd-16gb-w10-_JM;active;Garantía de fábrica: 2 meses;
notebook hp;MLA924855375;Notebook Hp 14-fq0013dx Negra 14 , Amd Athlon Silver 3050u  4gb De Ram 128gb Ssd, Amd Radeon Vega 2 1366x768px Windows 10 Home;174232.08;1;new;https://articulo.mercadolibre.com.ar/MLA-924855375-notebook-hp-14-fq0013dx-negra-14-amd-athlon-silver-3050u-4gb-de-ram-128gb-ssd-amd-radeon-vega-2-1366x768px-windows-10-home-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1311880156;Notebook Hp 15.6 Intel I5 1135g7 12gb Ram 256 Ssd W10 Fullhd Color Jet Black;237500;1;new;https://articulo.mercadolibre.com.ar/MLA-1311880156-notebook-hp-156-intel-i5-1135g7-12gb-ram-256-ssd-w10-fullhd-color-jet-black-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1146891468;Notebook Intel I5 11va Gen 16gb + 512 Ssd / Fhd W10 Outlet;264690.29;1;new;https://articulo.mercadolibre.com.ar/MLA-1146891468-notebook-intel-i5-11va-gen-16gb-512-ssd-fhd-w10-outlet-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA884549762;Notebook Hp Elitebook 840 G1 Core I5 4ta 8gb Ram 240gb Ssd C;102765;1;new;https://articulo.mercadolibre.com.ar/MLA-884549762-notebook-hp-elitebook-840-g1-core-i5-4ta-8gb-ram-240gb-ssd-c-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1136937685;Notebook Hp 245 G8 14' Amd Ryzen 5 5500u 32gb Ram 1tb Nvme;395943.1;1;new;https://articulo.mercadolibre.com.ar/MLA-1136937685-notebook-hp-245-g8-14-amd-ryzen-5-5500u-32gb-ram-1tb-nvme-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1302511567;Notebook Hp 245 G8 Dark Grey 14 , Amd Ryzen 5 5500u 8gb De Ram 512gb Ssd Nvme, Gráficos Amd Radeon 1366x768px Windows 11 Pro;299999;1;new;https://articulo.mercadolibre.com.ar/MLA-1302511567-notebook-hp-245-g8-dark-grey-14-amd-ryzen-5-5500u-8gb-de-ram-512gb-ssd-nvme-graficos-amd-radeon-1366x768px-windows-11-pro-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1136899532;Notebook Hp 15-dy2091wm Plata 15.6 , Intel Core I3 1115g4  8gb De Ram 256gb Ssd, Intel Uhd Graphics Xe G4 48eus 1366x768px Windows 10 Home;177047;1;new;https://articulo.mercadolibre.com.ar/MLA-1136899532-notebook-hp-15-dy2091wm-plata-156-intel-core-i3-1115g4-8gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-1366x768px-windows-10-home-_JM;active;;
notebook hp;MLA1171042817;Notebook Hp 245 G7 Negra 14 , Amd Ryzen 3 2200u  4gb De Ram 1tb Hdd, Amd Radeon Rx Vega 6 1366x768px Windows 10 Home;141425;1;new;https://articulo.mercadolibre.com.ar/MLA-1171042817-notebook-hp-245-g7-negra-14-amd-ryzen-3-2200u-4gb-de-ram-1tb-hdd-amd-radeon-rx-vega-6-1366x768px-windows-10-home-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1129551803;Notebook Hp 245 G8 Amd Ryzen 5 5500u 16gb Ssd 480gb Hd 14;209995;1;new;https://articulo.mercadolibre.com.ar/MLA-1129551803-notebook-hp-245-g8-amd-ryzen-5-5500u-16gb-ssd-480gb-hd-14-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1157008925;Notebook Hp Probook 645 G3 Amd A10 Core I5 6ta 240gb 8gb C;107640;1;new;https://articulo.mercadolibre.com.ar/MLA-1157008925-notebook-hp-probook-645-g3-amd-a10-core-i5-6ta-240gb-8gb-c-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA884546943;Notebook Hp Elitebook 840 G1 Core I5 4ta G 8gb Ram 240gb Ssd;90440;1;new;https://articulo.mercadolibre.com.ar/MLA-884546943-notebook-hp-elitebook-840-g1-core-i5-4ta-g-8gb-ram-240gb-ssd-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1112664594;Notebook Hp 240 G8 Intel Core I5 10ma 4gb 256gb Win 10 Cuota;229999;1;new;https://articulo.mercadolibre.com.ar/MLA-1112664594-notebook-hp-240-g8-intel-core-i5-10ma-4gb-256gb-win-10-cuota-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1140075664;Notebook Hp 245 G8 Ryzen 3 3250u 4gb 1tb 14  Mexx 2;223239;1;new;https://articulo.mercadolibre.com.ar/MLA-1140075664-notebook-hp-245-g8-ryzen-3-3250u-4gb-1tb-14-mexx-2-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1216685282;Notebook Hp Victus 15-fa0031dx 8gb Ram 512gb Ssd Intel Core I5 Nvidia Geforce Gtx 1650 4gb Gddr6 15.6  Fhd 144hz Windows 11 ;280500;1;new;https://articulo.mercadolibre.com.ar/MLA-1216685282-notebook-hp-victus-15-fa0031dx-8gb-ram-512gb-ssd-intel-core-i5-nvidia-geforce-gtx-1650-4gb-gddr6-156-fhd-144hz-windows-11-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1111810393;Laptop Hp 4gb Ram 128gb Amd Athlon Silver-3050u 15,6 Full Hd;199999;1;new;https://articulo.mercadolibre.com.ar/MLA-1111810393-laptop-hp-4gb-ram-128gb-amd-athlon-silver-3050u-156-full-hd-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1140367027;Note Hp Probook 450g8 Ci5 1135g7 8gb 256gb 15.6 W10p;425999;1;new;https://articulo.mercadolibre.com.ar/MLA-1140367027-note-hp-probook-450g8-ci5-1135g7-8gb-256gb-156-w10p-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1108374707;Hp 15 Intel I5 11va Gen 980 Ssd + 32gb / Notebook Win 10;282139.25;1;new;https://articulo.mercadolibre.com.ar/MLA-1108374707-hp-15-intel-i5-11va-gen-980-ssd-32gb-notebook-win-10-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1111791002;Notebook Hp 4gb Ram 128gb Amd Athlon Silver Windows 10 ;199999;1;new;https://articulo.mercadolibre.com.ar/MLA-1111791002-notebook-hp-4gb-ram-128gb-amd-athlon-silver-windows-10-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA931485243;Notebook Hp 250 G7 I3 10° Gen 4gb Ram 1tb Hdd Freedos;159499;1;new;https://articulo.mercadolibre.com.ar/MLA-931485243-notebook-hp-250-g7-i3-10-gen-4gb-ram-1tb-hdd-freedos-_JM;active;Garantía de fábrica: 12 meses;
